from_vnum,to_vnum,direction,door_state,key,keywords
2597,2598,east,0,0,
2597,2609,south,0,0,
2597,2596,west,0,0,
2598,2588,north,0,0,
2598,2599,east,0,0,
2598,2610,south,0,0,
2598,2597,west,0,0,
2599,2600,east,0,0,
2599,2611,south,0,0,
2599,2598,west,0,0,
2600,2612,south,0,0,
2600,2599,west,0,0,
2601,2589,north,0,0,
2601,2613,south,0,0,
2602,2603,east,1,0,bars
2603,2591,north,0,0,
2603,2604,east,1,0,door
2603,2602,west,1,0,bars
2604,2592,north,0,0,
2604,2605,east,0,0,
2604,2603,west,1,0,door
2605,2606,east,0,0,
2605,2604,west,0,0,
2606,2594,north,0,0,
2606,2605,west,0,0,
2607,2595,north,0,0,
2607,2608,east,0,0,
2607,2619,south,0,0,
2608,2596,north,0,0,
2608,2609,east,0,0,
2608,2620,south,0,0,
2608,2607,west,0,0,
2609,2597,north,0,0,
2609,2610,east,0,0,
2609,2621,south,0,0,
2609,2608,west,0,0,
2610,2598,north,0,0,
2610,2611,east,0,0,
2610,2622,south,0,0,
2610,2609,west,0,0,
2611,2599,north,0,0,
2611,2612,east,0,0,
2611,2610,west,0,0,
2612,2600,north,0,0,
2612,2624,south,1,0,gates
2612,2611,west,0,0,
2613,2601,north,0,0,
2613,2614,east,0,0,
2613,2626,south,0,0,
2614,2615,east,0,0,
2614,2627,south,0,0,
2614,2613,west,0,0,
2615,2616,east,0,0,
2615,2614,west,0,0,
2616,2617,east,0,0,
2616,2615,west,0,0,
2617,2618,east,0,0,
2617,2616,west,0,0,
2618,2619,east,0,0,
2618,2617,west,0,0,
2619,2607,north,0,0,
2619,2620,east,0,0,
2619,2618,west,0,0,
2620,2608,north,0,0,
2620,2621,east,0,0,
2620,2619,west,0,0,
2621,2609,north,0,0,
2621,2622,east,0,0,
2621,2620,west,0,0,
2622,2610,north,0,0,
2622,2621,west,0,0,
2623,2624,east,0,0,
2623,2628,south,0,0,
2624,2612,north,1,0,gates
2624,2625,east,0,0,
2624,2629,south,0,0,
2624,2623,west,0,0,
2625,2630,south,0,0,
2625,2624,west,0,0,
2626,2613,north,0,0,
2626,2627,east,0,0,
2627,2614,north,0,0,
2627,2626,west,0,0,
2628,2623,north,0,0,
2628,2629,east,0,0,
2628,2631,south,0,0,
2629,2624,north,0,0,
2629,2630,east,0,0,
2629,2632,south,0,0,
2629,2628,west,0,0,
2630,2625,north,0,0,
2630,2633,south,0,0,
2630,2629,west,0,0,
2631,2628,north,0,0,
2631,2632,east,0,0,
2632,2629,north,0,0,
2632,2633,east,0,0,
2632,2631,west,0,0,
2633,2630,north,0,0,
2633,2632,west,0,0,
2634,22200,north,0,0,
2634,2635,east,0,0,
2634,2640,south,0,0,
2634,22215,west,0,0,
2635,22201,north,0,0,
2635,2636,east,0,0,
2635,2501,south,0,0,
2635,2634,west,0,0,
2636,22202,north,0,0,
2636,2637,east,0,0,
2636,2502,south,0,0,
2636,2635,west,0,0,
2637,22203,north,0,0,
2637,2638,east,0,0,
2637,2503,south,0,0,
2637,2636,west,0,0,
2638,2642,north,0,0,
2638,2639,east,0,0,
2638,2504,south,0,0,
2638,2637,west,0,0,
2639,22204,north,0,0,
2639,22216,east,0,0,
2639,2641,south,0,0,
2639,2638,west,0,0,
2640,2634,north,0,0,
2640,2501,east,0,0,
2640,22226,west,0,0,
2641,2639,north,0,0,
2641,22227,east,0,0,
2641,2504,west,0,0,
2642,22169,north,0,0,
2642,22204,east,0,0,
2642,22053,south,0,0,
2642,22203,west,0,0,
2643,2644,up,0,0,
2643,2563,down,0,0,
2644,2645,up,0,0,
2644,2643,down,0,0,
2645,2644,down,0,0,
2646,2562,up,2,2505,altar
4800,21780,north,0,0,
4800,19173,east,0,0,
4800,21811,west,0,0,
4801,21842,west,0,0,
4860,5040,south,0,0,
18101,18102,down,0,0,
18102,18103,north,0,0,
18102,18101,up,0,0,
18103,18104,north,0,0,
18103,18102,south,0,0,
18104,18103,south,0,0,
18105,18106,west,0,0,
18106,18105,east,0,0,
18106,18107,west,0,0,
18107,18108,north,0,0,
18107,18106,east,0,0,
18107,18112,west,0,0,
18108,18109,north,0,0,
18108,18107,south,0,0,
18109,18110,east,0,0,
18109,18108,south,0,0,
18110,18109,west,0,0,
18111,18110,west,0,0,
18112,18107,east,0,0,
14400,0,up,0,0,
14400,14413,down,0,0,
14401,14402,east,0,0,
14402,14403,east,0,0,
14402,14494,south,0,0,
14402,14401,west,0,0,
14403,14402,west,0,0,
14404,14407,north,0,0,
14404,14405,east,0,0,
14405,14408,north,0,0,
14405,14406,east,0,0,
14405,14404,west,0,0,
14406,14409,north,0,0,
14406,14405,west,0,0,
14407,14408,east,0,0,
14407,14404,south,0,0,
14408,14410,north,1,0,doors wooden
14408,14409,east,0,0,
14408,14405,south,0,0,
14408,14407,west,0,0,
14409,14406,south,0,0,
14409,14408,west,0,0,
14410,14411,north,0,0,
14410,14408,south,1,0,doors wooden
14411,14412,north,0,0,
14411,14414,east,0,0,
14411,14410,south,0,0,
14411,14444,west,0,0,
14412,14413,north,0,0,
14412,14411,south,0,0,
14413,14490,east,1,0,door
14413,14412,south,0,0,
14414,14415,east,0,0,
14414,14411,west,0,0,
14415,14416,north,1,0,door iron
14415,14417,east,0,0,
14415,14414,west,0,0,
14416,14415,south,1,0,door iron
14417,14421,north,0,0,
14417,14420,east,0,0,
14417,14418,south,1,0,door
14417,14415,west,0,0,
14418,14417,north,1,0,door
14418,14419,south,1,0,door
14419,14418,north,1,0,door
14420,14417,west,0,0,
14420,14459,down,0,0,
14421,14423,north,0,0,
14421,14422,east,1,0,door
14421,14417,south,0,0,
14422,14428,north,1,0,bookshelf
14422,14421,west,1,0,door
14423,14424,north,0,0,
14423,14421,south,0,0,
14424,14429,north,0,0,
14424,14425,east,1,0,door
14424,14423,south,0,0,
14425,14426,east,1,0,door
14425,14424,west,1,0,door
14426,14427,south,0,0,
14426,14425,west,1,0,door
14427,14426,north,0,0,
14427,14428,west,1,0,mirror
14428,14427,east,1,0,door
14428,14422,south,1,0,door
14429,14424,south,0,0,
14429,14430,west,0,0,
14430,14429,east,0,0,
14430,14431,west,0,0,
14431,14430,east,0,0,
14431,14432,west,0,0,
14432,14433,north,0,0,
14432,14431,east,0,0,
14432,14436,west,0,0,
14433,14434,east,1,0,door
14433,14432,south,0,0,
14434,14435,east,2,14403,door
14434,14433,west,1,0,door
14435,14434,west,2,14403,door
14436,14432,east,0,0,
14436,14437,west,0,0,
14437,14436,east,0,0,
14437,14438,west,0,0,
14438,14437,east,0,0,
14438,14439,south,0,0,
14439,14438,north,0,0,
14439,14440,south,0,0,
14439,14446,west,1,0,door
14440,14439,north,0,0,
14440,14441,south,0,0,
14441,14440,north,0,0,
14441,14442,south,0,0,
14441,14453,west,1,0,door
14442,14441,north,0,0,
14442,14443,east,0,0,
14442,14451,south,1,0,door
14442,14458,west,0,0,
14443,14445,north,1,0,door
14443,14444,east,0,0,
14443,14442,west,0,0,
14444,14411,east,0,0,
14444,14457,south,1,0,door
14444,14443,west,0,0,
14445,14443,south,1,0,door
14446,14439,east,1,0,door
14446,14447,west,0,0,
14447,14448,north,0,0,
14447,14446,east,0,0,
14447,14450,south,1,0,door south
14447,14449,west,1,0,door west
14448,14447,south,0,0,
14449,14447,east,1,0,door
14450,14447,north,1,0,door
14451,14442,north,1,0,door
14451,14452,south,1,0,door
14452,14451,north,1,0,door
14453,14441,east,1,0,door
14453,14454,west,1,0,door
14454,14455,north,1,0,door
14454,14453,east,1,0,door
14454,14456,south,2,14409,door
14455,14454,south,1,0,door
14456,14454,north,2,14409,door
14457,14444,north,1,0,door
14458,14442,east,0,0,
14458,14460,down,0,0,
14459,14420,up,0,0,
14459,14475,down,0,0,
14460,14461,east,0,0,
14460,14458,up,0,0,
14461,14462,east,2,14412,door
14461,14460,west,0,0,
14462,14463,north,0,0,
14462,14465,south,0,0,
14462,14461,west,2,14412,door
14463,14464,north,0,0,
14463,14470,east,2,14412,door
14463,14462,south,0,0,
14463,14469,west,2,14412,door
14464,14468,east,2,14412,door
14464,14463,south,0,0,
14464,14467,west,2,14412,door
14465,14462,north,0,0,
14465,14472,east,2,14412,door
14465,14466,south,0,0,
14465,14471,west,2,14412,door
14466,14465,north,0,0,
14466,14474,east,2,14412,door
14466,14473,west,2,14412,door
14467,14464,east,2,14412,door
14468,14464,west,2,14412,door
14469,14463,east,2,14412,door
14470,14463,west,2,14412,door
14471,14465,east,2,14412,door
14472,14465,west,2,14412,door
14473,14466,east,2,14412,door
14474,14466,west,2,14412,door
14475,14476,west,0,0,
14475,14459,up,0,0,
14476,14475,east,0,0,
14476,14477,west,2,14414,door
14477,14484,north,2,14414,door
14477,14476,east,2,14414,door
14477,14489,south,2,14414,door
14477,14478,west,0,0,
14478,14483,north,2,14414,door
14478,14477,east,0,0,
14478,14488,south,2,14414,door
14478,14479,west,0,0,
14479,14482,north,2,14414,door
14479,14478,east,0,0,
14479,14487,south,2,14414,door
14479,14480,west,0,0,
14480,14481,north,2,14414,door
14480,14479,east,0,0,
14480,14486,south,2,14414,door
14480,14485,west,2,14414,door
14481,14480,south,2,14414,door
14482,14479,south,2,14414,door
14483,14478,south,2,14414,door
14484,14477,south,2,14414,door
14485,14480,east,2,14414,door
14486,14480,north,2,14414,door
14487,14479,north,2,14414,door
14488,14478,north,2,14414,door
14489,14477,north,2,14414,door
14490,14491,north,1,0,door
14490,14413,west,1,0,door
14491,14490,south,1,0,door
14492,15155,east,0,0,
14492,14493,west,0,0,
14493,14494,north,0,0,
14493,14492,east,0,0,
14494,14402,north,0,0,
14494,14493,south,0,0,
11000,11001,east,0,-1,
11000,11011,south,0,-1,
11000,11512,west,0,-1,
11001,11002,east,0,-1,
11001,11012,south,0,-1,
11001,11000,west,0,-1,
11002,11003,east,0,-1,
11002,11013,south,0,-1,
11002,11001,west,0,-1,
11003,11004,east,0,-1,
11003,11014,south,0,-1,
11003,11002,west,0,-1,
11004,11005,east,0,-1,
11004,11015,south,0,-1,
11004,11003,west,0,-1,
11005,11006,east,0,-1,
11005,11016,south,0,-1,
11005,11004,west,0,-1,
11006,11007,east,0,-1,
11006,11017,south,0,-1,
11006,11005,west,0,-1,
11007,11008,east,0,-1,
11007,11018,south,0,-1,
11007,11006,west,0,-1,
11008,11009,east,0,-1,
11008,11019,south,0,-1,
11008,11007,west,0,-1,
11009,11010,east,0,-1,
11009,11020,south,0,-1,
11009,11008,west,0,-1,
11010,11446,east,0,-1,
11010,11021,south,0,-1,
11010,11009,west,0,-1,
11011,11000,north,0,-1,
11011,11012,east,0,-1,
11011,11022,south,0,-1,
11012,11001,north,0,-1,
11012,11013,east,0,-1,
11012,11023,south,0,-1,
11012,11011,west,0,-1,
11013,11002,north,0,-1,
11013,11014,east,0,-1,
11013,11024,south,0,-1,
11013,11012,west,0,-1,
11014,11003,north,0,-1,
11014,11015,east,0,-1,
11014,11025,south,0,-1,
11014,11013,west,0,-1,
11015,11004,north,0,-1,
11015,11016,east,0,-1,
11015,11026,south,0,-1,
11015,11014,west,0,-1,
11016,11005,north,0,-1,
11016,11017,east,0,-1,
11016,11027,south,0,-1,
11016,11015,west,0,-1,
11017,11006,north,0,-1,
11017,11018,east,0,-1,
11017,11028,south,0,-1,
11017,11016,west,0,-1,
11018,11007,north,0,-1,
11018,11019,east,0,-1,
11018,11029,south,0,-1,
11018,11017,west,0,-1,
11019,11008,north,0,-1,
11019,11020,east,0,-1,
11019,11030,south,0,-1,
11019,11018,west,0,-1,
11020,11009,north,0,-1,
11020,11021,east,0,-1,
11020,11031,south,0,-1,
11020,11019,west,0,-1,
11021,11010,north,0,-1,
11021,11448,east,0,-1,
11021,11032,south,0,-1,
11021,11020,west,0,-1,
11022,11011,north,0,-1,
11022,11023,east,0,-1,
11022,11033,south,0,-1,
11023,11012,north,0,-1,
11023,11024,east,0,-1,
11023,11034,south,0,-1,
11023,11022,west,0,-1,
11024,11013,north,0,-1,
11024,11025,east,0,-1,
11024,11035,south,0,-1,
11024,11023,west,0,-1,
11025,11014,north,0,-1,
11025,11026,east,0,-1,
11025,11036,south,0,-1,
11025,11024,west,0,-1,
11026,11015,north,0,-1,
11026,11027,east,0,-1,
11026,11037,south,0,-1,
11026,11025,west,0,-1,
11027,11016,north,0,-1,
11027,11028,east,0,-1,
11027,11038,south,0,-1,
11027,11026,west,0,-1,
11028,11017,north,0,-1,
11028,11029,east,0,-1,
11028,11039,south,0,-1,
11028,11027,west,0,-1,
11029,11018,north,0,-1,
11029,11030,east,0,-1,
11029,11040,south,0,-1,
11029,11028,west,0,-1,
11030,11019,north,0,-1,
11030,11031,east,0,-1,
11030,11041,south,0,-1,
11030,11029,west,0,-1,
11031,11020,north,0,-1,
11031,11032,east,0,-1,
11031,11042,south,0,-1,
11031,11030,west,0,-1,
11032,11021,north,0,-1,
11032,11449,east,0,-1,
11032,11043,south,0,-1,
11032,11031,west,0,-1,
11033,11022,north,0,-1,
11033,11034,east,0,-1,
11033,11044,south,0,-1,
11034,11023,north,0,-1,
11034,11035,east,0,-1,
11034,11045,south,0,-1,
11034,11033,west,0,-1,
11035,11024,north,0,-1,
11035,11036,east,0,-1,
11035,11046,south,0,-1,
11035,11034,west,0,-1,
11036,11025,north,0,-1,
11036,11037,east,0,-1,
11036,11047,south,0,-1,
11036,11035,west,0,-1,
11037,11026,north,0,-1,
11037,11038,east,0,-1,
11037,11048,south,0,-1,
11037,11036,west,0,-1,
11038,11027,north,0,-1,
11038,11039,east,0,-1,
11038,11049,south,0,-1,
11038,11037,west,0,-1,
11039,11028,north,0,-1,
11039,11040,east,0,-1,
11039,11050,south,0,-1,
11039,11038,west,0,-1,
11040,11029,north,0,-1,
11040,11041,east,0,-1,
11040,11051,south,0,-1,
11040,11039,west,0,-1,
11041,11030,north,0,-1,
11041,11042,east,0,-1,
11041,11052,south,0,-1,
11041,11040,west,0,-1,
11042,11031,north,0,-1,
11042,11043,east,0,-1,
11042,11053,south,0,-1,
11042,11041,west,0,-1,
11043,11032,north,0,-1,
11043,11450,east,0,-1,
11043,11054,south,0,-1,
11043,11042,west,0,-1,
11044,11033,north,0,-1,
11044,11045,east,0,-1,
11044,11055,south,0,-1,
11045,11034,north,0,-1,
11045,11046,east,0,-1,
11045,11056,south,0,-1,
11045,11044,west,0,-1,
11046,11035,north,0,-1,
11046,11047,east,0,-1,
11046,11057,south,0,-1,
11046,11045,west,0,-1,
11047,11036,north,0,-1,
11047,11048,east,0,-1,
11047,11058,south,0,-1,
11047,11046,west,0,-1,
11048,11037,north,0,-1,
11048,11049,east,0,-1,
11048,11059,south,0,-1,
11048,11047,west,0,-1,
11049,11038,north,0,-1,
11049,11050,east,0,-1,
11049,11060,south,0,-1,
11049,11048,west,0,-1,
11050,11039,north,0,-1,
11050,11051,east,0,-1,
11050,11061,south,0,-1,
11050,11049,west,0,-1,
11051,11040,north,0,-1,
11051,11052,east,0,-1,
11051,11062,south,0,-1,
11051,11050,west,0,-1,
11052,11041,north,0,-1,
11052,11053,east,0,-1,
11052,11063,south,0,-1,
11052,11051,west,0,-1,
11053,11042,north,0,-1,
11053,11054,east,0,-1,
11053,11064,south,0,-1,
11053,11052,west,0,-1,
11054,11043,north,0,-1,
11054,11451,east,0,-1,
11054,11065,south,0,-1,
11054,11053,west,0,-1,
11055,11044,north,0,-1,
11055,11056,east,0,-1,
11055,11066,south,0,-1,
11056,11045,north,0,-1,
11056,11057,east,0,-1,
11056,11067,south,0,-1,
11056,11055,west,0,-1,
11057,11046,north,0,-1,
11057,11058,east,0,-1,
11057,11068,south,0,-1,
11057,11056,west,0,-1,
11058,11047,north,0,-1,
11058,11059,east,0,-1,
11058,11069,south,0,-1,
11058,11057,west,0,-1,
11059,11048,north,0,-1,
11059,11060,east,0,-1,
11059,11070,south,0,-1,
11059,11058,west,0,-1,
11060,11049,north,0,-1,
11060,11061,east,0,-1,
11060,11071,south,0,-1,
11060,11059,west,0,-1,
11061,11050,north,0,-1,
11061,11062,east,0,-1,
11061,11072,south,0,-1,
11061,11060,west,0,-1,
11062,11051,north,0,-1,
11062,11063,east,0,-1,
11062,11073,south,0,-1,
11062,11061,west,0,-1,
11063,11052,north,0,-1,
11063,11064,east,0,-1,
11063,11074,south,0,-1,
11063,11062,west,0,-1,
11064,11053,north,0,-1,
11064,11065,east,0,-1,
11064,11075,south,0,-1,
11064,11063,west,0,-1,
11065,11054,north,0,-1,
11065,11452,east,0,-1,
11065,11076,south,0,-1,
11065,11064,west,0,-1,
11066,11055,north,0,-1,
11066,11067,east,0,-1,
11066,11077,south,0,-1,
11067,11056,north,0,-1,
11067,11068,east,0,-1,
11067,11078,south,0,-1,
11067,11066,west,0,-1,
11068,11057,north,0,-1,
11068,11069,east,0,-1,
11068,11079,south,0,-1,
11068,11067,west,0,-1,
11069,11058,north,0,-1,
11069,11070,east,0,-1,
11069,11080,south,0,-1,
11069,11068,west,0,-1,
11070,11059,north,0,-1,
11070,11071,east,0,-1,
11070,11081,south,0,-1,
11070,11069,west,0,-1,
11071,11060,north,0,-1,
11071,11072,east,0,-1,
11071,11082,south,0,-1,
11071,11070,west,0,-1,
11072,11061,north,0,-1,
11072,11073,east,0,-1,
11072,11083,south,0,-1,
11072,11071,west,0,-1,
11073,11062,north,0,-1,
11073,11074,east,0,-1,
11073,11084,south,0,-1,
11073,11072,west,0,-1,
11074,11063,north,0,-1,
11074,11075,east,0,-1,
11074,11085,south,0,-1,
11074,11073,west,0,-1,
11075,11064,north,0,-1,
11075,11076,east,0,-1,
11075,11086,south,0,-1,
11075,11074,west,0,-1,
11076,11065,north,0,-1,
11076,11453,east,0,-1,
11076,11087,south,0,-1,
11076,11075,west,0,-1,
11077,11066,north,0,-1,
11077,11078,east,0,-1,
11077,11088,south,0,-1,
11078,11067,north,0,-1,
11078,11079,east,0,-1,
11078,11089,south,0,-1,
11078,11077,west,0,-1,
11079,11068,north,0,-1,
11079,11080,east,0,-1,
11079,11090,south,0,-1,
11079,11078,west,0,-1,
11080,11069,north,0,-1,
11080,11081,east,0,-1,
11080,11091,south,0,-1,
11080,11079,west,0,-1,
11081,11070,north,0,-1,
11081,11082,east,0,-1,
11081,11092,south,0,-1,
11081,11080,west,0,-1,
11082,11071,north,0,-1,
11082,11083,east,0,-1,
11082,11093,south,0,-1,
11082,11081,west,0,-1,
11083,11072,north,0,-1,
11083,11084,east,0,-1,
11083,11094,south,0,-1,
11083,11082,west,0,-1,
11084,11073,north,0,-1,
11084,11085,east,0,-1,
11084,11095,south,0,-1,
11084,11083,west,0,-1,
11085,11074,north,0,-1,
11085,11086,east,0,-1,
11085,11096,south,0,-1,
11085,11084,west,0,-1,
11086,11075,north,0,-1,
11086,11087,east,0,-1,
11086,11097,south,0,-1,
11086,11085,west,0,-1,
11087,11076,north,0,-1,
11087,11379,east,0,-1,
11087,11098,south,0,-1,
11087,11086,west,0,-1,
11088,11077,north,0,-1,
11088,11089,east,0,-1,
11088,11099,south,0,-1,
11089,11078,north,0,-1,
11089,11090,east,0,-1,
11089,11100,south,0,-1,
11089,11088,west,0,-1,
11090,11079,north,0,-1,
11090,11091,east,0,-1,
11090,11101,south,0,-1,
11090,11089,west,0,-1,
11091,11080,north,0,-1,
11091,11092,east,0,-1,
11091,11102,south,0,-1,
11091,11090,west,0,-1,
11092,11081,north,0,-1,
11092,11093,east,0,-1,
11092,11103,south,0,-1,
11092,11091,west,0,-1,
11093,11082,north,0,-1,
11093,11094,east,0,-1,
11093,11104,south,0,-1,
11093,11092,west,0,-1,
11094,11083,north,0,-1,
11094,11095,east,0,-1,
11094,11105,south,0,-1,
11094,11093,west,0,-1,
11095,11084,north,0,-1,
11095,11096,east,0,-1,
11095,11106,south,0,-1,
11095,11094,west,0,-1,
11096,11085,north,0,-1,
11096,11097,east,0,-1,
11096,11107,south,0,-1,
11096,11095,west,0,-1,
11097,11086,north,0,-1,
11097,11098,east,0,-1,
11097,11108,south,0,-1,
11097,11096,west,0,-1,
11098,11087,north,0,-1,
11098,11454,east,0,-1,
11098,11109,south,0,-1,
11098,11097,west,0,-1,
11099,11088,north,0,-1,
11099,11100,east,0,-1,
11099,11110,south,0,-1,
11100,11089,north,0,-1,
11100,11101,east,0,-1,
11100,11111,south,0,-1,
11100,11099,west,0,-1,
11101,11090,north,0,-1,
11101,11102,east,0,-1,
11101,11112,south,0,-1,
11101,11100,west,0,-1,
11102,11091,north,0,-1,
11102,11103,east,0,-1,
11102,11113,south,0,-1,
11102,11101,west,0,-1,
11103,11092,north,0,-1,
11103,11104,east,0,-1,
11103,11114,south,0,-1,
11103,11102,west,0,-1,
11104,11093,north,0,-1,
11104,11105,east,0,-1,
11104,11115,south,0,-1,
11104,11103,west,0,-1,
11105,11094,north,0,-1,
11105,11106,east,0,-1,
11105,11116,south,0,-1,
11105,11104,west,0,-1,
11106,11095,north,0,-1,
11106,11107,east,0,-1,
11106,11117,south,0,-1,
11106,11105,west,0,-1,
11107,11096,north,0,-1,
11107,11108,east,0,-1,
11107,11118,south,0,-1,
11107,11106,west,0,-1,
11108,11097,north,0,-1,
11108,11109,east,0,-1,
11108,11119,south,0,-1,
11108,11107,west,0,-1,
11109,11098,north,0,-1,
11109,11455,east,0,-1,
11109,11120,south,0,-1,
11109,11108,west,0,-1,
11110,11099,north,0,-1,
11110,11111,east,0,-1,
11110,11121,south,0,-1,
11111,11100,north,0,-1,
11111,11112,east,0,-1,
11111,11122,south,0,-1,
11111,11110,west,0,-1,
11112,11101,north,0,-1,
11112,11113,east,0,-1,
11112,11123,south,0,-1,
11112,11111,west,0,-1,
11113,11102,north,0,-1,
11113,11114,east,0,-1,
11113,11124,south,0,-1,
11113,11112,west,0,-1,
11114,11103,north,0,-1,
11114,11115,east,0,-1,
11114,11125,south,0,-1,
11114,11113,west,0,-1,
11115,11104,north,0,-1,
11115,11116,east,0,-1,
11115,11126,south,0,-1,
11115,11114,west,0,-1,
11116,11105,north,0,-1,
11116,11117,east,0,-1,
11116,11127,south,0,-1,
11116,11115,west,0,-1,
11117,11106,north,0,-1,
11117,11118,east,0,-1,
11117,11128,south,0,-1,
11117,11116,west,0,-1,
11118,11107,north,0,-1,
11118,11119,east,0,-1,
11118,11129,south,0,-1,
11118,11117,west,0,-1,
11119,11108,north,0,-1,
11119,11120,east,0,-1,
11119,11130,south,0,-1,
11119,11118,west,0,-1,
11120,11109,north,0,-1,
11120,11456,east,0,-1,
11120,11131,south,0,-1,
11120,11119,west,0,-1,
11121,11110,north,0,-1,
11121,11122,east,0,-1,
11121,11132,south,0,-1,
11122,11111,north,0,-1,
11122,11123,east,0,-1,
11122,11133,south,0,-1,
11122,11121,west,0,-1,
11123,11112,north,0,-1,
11123,11124,east,0,-1,
11123,11134,south,0,-1,
11123,11122,west,0,-1,
11124,11113,north,0,-1,
11124,11125,east,0,-1,
11124,11135,south,0,-1,
11124,11123,west,0,-1,
11125,11114,north,0,-1,
11125,11126,east,0,-1,
11125,11136,south,0,-1,
11125,11124,west,0,-1,
11126,11115,north,0,-1,
11126,11127,east,0,-1,
11126,11137,south,0,-1,
11126,11125,west,0,-1,
11127,11116,north,0,-1,
11127,11128,east,0,-1,
11127,11138,south,0,-1,
11127,11126,west,0,-1,
11128,11117,north,0,-1,
11128,11129,east,0,-1,
11128,11139,south,0,-1,
11128,11127,west,0,-1,
11129,11118,north,0,-1,
11129,11130,east,0,-1,
11129,11140,south,0,-1,
11129,11128,west,0,-1,
11130,11119,north,0,-1,
11130,11131,east,0,-1,
11130,11141,south,0,-1,
11130,11129,west,0,-1,
11131,11120,north,0,-1,
11131,11457,east,0,-1,
11131,11142,south,0,-1,
11131,11130,west,0,-1,
