vnum,name,zone,flags,sector,description_preview
18329,A Black Square,183,bspace,0,"It is very dark here, although the sun still gives its light.  It seems that
all the items are sucki..."
18330,A Red Square,183,bspace,0,"There is a glow about this room.  You have no idea where the light is coming
from but it basks exery..."
18331,A Black Square,183,bspace,0,"This area in the north-east quadrant of the plaza is done in a gothic, but
tasteful decore.  Unfortu..."
18332,A Red Square,183,bspace,0,"This square looks like it could be a garnet mine.  There is little flakes of the
red stone imbeded i..."
18333,A Red Square,183,bspace,0,"There are small red pebbles lying all over the place.  They fit nicely, 
thorough, and cause no prob..."
18334,A Black Square,183,bspace,0,"This is a dingy, dank, and dark place.  It is kind of surprising to see here
in the ordinarily brigh..."
18335,A Red Square,183,bspace,0,"The walls and floor here are painted with a very gleaming red paint.  Why would
anyone actually do t..."
18336,A Black Square,183,bspace,0,"There is a black tarp rolled out over this part of the plaza.  Maybe there is
some tile work they ar..."
18337,A Red Square,183,bspace,0,"In the south-east section of the plaza, this area is covered with a plush red
material.  Exits head ..."
18338,A Black Square,183,bspace,0,"There is a mixture of black, gray, and gold tiles here to form an ornate
pattern.  Exits lead in the..."
18339,A Red Square,183,bspace,0,"There is a finely crafted mural made of small stones with colors ranging from 
white to pink to a de..."
18340,A Black Square,183,bspace,0,"This is along the east wall.  The ground is made of a fine crushed black powder.
There is a iron gat..."
18341,A Gateway,183,nomob;bspace,0,"This is a small platform in the middle of a vast ethereal light that leads up to
a heavy iron gate t..."
18342,A Black Square,183,bspace,0,"A thin black mist rolls on the ground in this little square.  The wall is just
west of here.  Exits ..."
18343,A Red Square,183,bspace,0,"There is a high slab of red streaked stone used as the floor here.  Exits lead
in the four basic dir..."
18344,A Black Square,183,bspace,0,"The floor here is a very rough, broken mess of stones.  They are all black in
color which makes you ..."
18345,A Red Square,183,bspace,0,"In the south-west section of the main plaza, this room's floor is of a simple
tile pattern with litt..."
18346,A Black Square,183,bspace,0,"There is a tightly formed mosaic on the floor here.  It has black, gray, and
gold tiles forming it. ..."
18347,A Red Square,183,bspace,0,"This is the south-east section of the plaza.  The floor here is made of a neat
circle and triangle t..."
18348,A Black Square,183,bspace,0,"This floor is made of large black tiles fit together fairly loosely.  Exits 
lead north, east, south..."
18349,A Red Square,183,bspace,0,"This square is situated in the south-east section of the plaza, along the east
wall.  The floor here..."
18350,A Red Square,183,bspace,0,"This square is along the west wall.  The floor is made of a red stone that
looks rounded.  It is use..."
18351,A Black Square,183,bspace,0,"This is in the south west section of the main plaza.  The floor is a smooth,
checker pattern with bl..."
18352,A Red Square,183,bspace,0,"There is a fine red gravel on the ground here.  There are exits to the north,
south, east, and west."
18353,A Black Square,183,bspace,0,"This is in the south-west section of the plaza.  The ground is covered in a
thick, black water like ..."
18354,A Red Square,183,bspace,0,"There is a red surface here, though you don't know what it is.  It is not
really stone or wood, but ..."
18355,A Black Square,183,bspace,0,"There is an ornate pattern made out of tiny tiles here, it must have taken
ages to construct.  There..."
18356,A Red Square,183,bspace,0,"There is a basic red tile floor here in the south-east section of the main
plaza.  The exits are in ..."
18357,A Black Square,183,bspace,0,"The east wall is just to your east here.  The floor is made up of a simple
triangle pattern with bla..."
18358,A Black Square,183,bspace,0,"This is the south-west corner of the plaza.  The floor here is a simple black 
tile one.  Exits lead..."
18359,A Red Square,183,bspace,0,"A wall is just to your south.  This square is made up a rough, red stone that
really doesn't look we..."
18360,A Black Square,183,bspace,0,"This square is along the south wall.  There is a clean, black slate for the
floor here.  Exits head ..."
18361,A Red Square,183,bspace,0,"On the floor here is a complex pattern painted onto a white stone floor.  A
wall is just to your sou..."
18362,A Black Square,183,bspace,0,"Someone has created a swirl pattern with the small black tiles on the floor
here.  Exits head off to..."
18363,A Red Square,183,bspace,0,"There is a spongy red material on the floor here.  Exits are to the north,
east, and west."
18364,A Black Square,183,bspace,0,"There is a strange soft black material covering everything except for a small
path in the square.  C..."
18365,A Red Square,183,bspace,0,"There a huge piece of red stone being used as the floor here.  There are viens
of gold running thru ..."
18366,Map Room for hill to labyrinth and checkers,183,,0,"*--*--*--*--*
   |  |  /  |  |
   *--*-\*/-*--*
   |  |  \  |  |
   *--*--*--*--*"
18367,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. All is silent here. To the southeast
you see a small sha..."
18368,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. All is silent here. To the southeast
you see a small sha..."
18369,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. A small hill rises up here to stop
at a small shack on a..."
18370,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. All is silent here. To the southwest
you see a small sha..."
18371,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. All is silent here. To the southwest
you see a small sha..."
18372,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. To the east you see a small shack on
a tall hill."
18373,In a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. A small hill rises up here to stop
at a small shack on a..."
18374,Outside the Wizard's Retreat,183,,0,"A small shack, it's doorway with the actual door  long since destroyed by 
age, opens to the north. ..."
18375,In a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. A small hill rises up here to stop
at a small shack on a..."
18376,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. To the west you see a small shack on
a tall hill."
18377,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. All is silent here. To the northeast
you see a small sha..."
18378,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. All is silent here. To the northeast
you see a small sha..."
18379,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. A small hill rises up here to stop
at a small shack on a..."
18380,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. All is silent here. To the northeast
you see a small sha..."
18381,The Edge of a Grassy Clearing,183,,0,"You stand at the edge of a grassy clearing. All is silent here. To the 
northwest you see a small sh..."
18382,In the Wizard's Shack,183,nomob;indoors;bspace,0,"A small table and fireplace fill the north wall, and the door to the south is 
missing, leaving a ho..."
18396,The HITEC Lab,183,indoors,0,"You are in a really cool lab, that your tax dollars paid for :)  This
place is so cool that it even ..."
18397,Orodreth's Quarters,183,indoors;private;godroom,0,"This is the sleeping chamber of a meticulous mage.  There is nothing out of
place here.  It almost l..."
18398,Orodreth's Library,183,indoors;private;godroom,0,"All along the walls are huge floor-to-ceiling bookshelves full of books.  Some
are the newest releas..."
18399,The Coding Room,183,indoors;private;godroom,0,"You are in a large room by its dimesions, but not by the looks of it.  It
is cluttered with printout..."
18000,Imm map room.,180,nomob,0,Nothing here.
18001,The Center of Dublin,180,,0,"You are in the center of the capital of Ireland.  All around you are ornate
government buildings.  I..."
18002,On the Streets of Dublin.,180,,0,"You are just south of this city's center.  The hustle and bustle really
create a wonderful atmospher..."
18003,The Kevin Barry Inn,180,indoors,0,"You are in the lobby of the Kevin Barry Inn.  The noise from the singing 
is almost unbearable.  To ..."
18004,The Reception Area.,180,indoors,0,"You are in the reception area of the Kevin Barry Inn.  If you would like
to rest your weary bones, t..."
18005,Kevin Barry's Pub,180,indoors,0,"You are in Kevin Barry's Pub.  This smoke filled room houses many of Dublin's
musicians, and drunks ..."
18006,A Secret Room.,180,dark;indoors,0,"You are in a very dark and mysterious room.  The smell of smoke is almost
suffocating.  Perhaps you ..."
18007,Room XXX,180,,0,This description is yet unfinished...
18008,St. Patrick's Cathedral.,180,indoors;peaceful,0,"You have entered St. Patrick's Cathedral, one of the oldest Roman Catholic
churches in Ireland.  The..."
18009,The Pastor's Office.,180,indoors,0,"This is Father O' Malley's (the Pastor) office.  Here is where he writes
his daily sermons, and deci..."
